Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Johann Bonengel	standard	johann_bonengel_ltd_400	Character	Architects of the Flesh	BuroPresident	3	{arc}{arc}{arc}{arc}{arc}	{arc}{arc}	5			Rare	johann bonengel buro president	Unique. Turn for 2 Power. While Johann is unturned, your opponents cannot play States on cards you control.	
Johnny Tso	standard	johnny_tso_ltd_400	Character	Dragons	Heroic Gunman	3	{dra}{dra}{dra}	{dra}	4			Rare	johnny tso heroic gun man	Unique. Assassinate against {lot} characters. Weapons played on Johnny Tso have no cost.	
Jueding Shelun	standard	jueding_shelun_ltd_400	Character	Eaters of the Lotus	Eunuch Sorcerer	5	{lot}{lot}{lot}	{lot}{mag}	8			Rare	jueding shelun eunuch sorcerer	Unique. You may turn any card in play when Jueding Shelun smokes a character in combat.	
Kan Li	standard	kan_li_ltd_400	Character	Eaters of the Lotus	Martial Artist	4	{lot}{lot}{lot}	{lot}	7			Rare	kan li martial artist	Unique. You may smoke any States on characters in combat with Kan Li, before combat is resolved.	
Kar Fai	standard	kar_fai_ltd_400	Character	Dragons	Kung Fu Master	7	{dra}{dra}{dra}{dra}{dra}	{dra}{dra}{chi}	11			Rare	kar fai kung fu master	Unique. Guts. All other {dra} characters you control gain Guts and +1 Fighting while Kar Fai is in play.	
Killing Rain	standard	killing_rain_ltd_400	Event	Magic	Event	1	{mag}					Common	killing rain	All sites in play take 2 points of damage.	
King of the Thunder Pagoda	standard	king_of_the_thunder_pagoda_ltd_400	Character	Four Monarchs	Warlord	6		{mon}{mag}{mag}	12			Rare	king thunder pagoda warlord	Unique. Identity: Huan Ken. Any player may take control of King of the Thunder Pagoda at any time by paying 8 Power. All Thunder characters you control gain +1 Fighting.	
Kinoshita House	standard	kinoshita_house_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	4	Rare	kinoshita house	Unique. Turn and target an attacking Character :: Target attacker unturns and ceases attacking.	
Kun Kan	standard	kun_kan_ltd_400	Character	Eaters of the Lotus	Earth Demon	4	{lot}{mag}	{lot}	5			Uncommon	kun kan earth demon	Regenerate. +1 Fighting for each Feng Shui Site in your burned-for-victory pile.	
Larcenous Mist	standard	larcenous_mist_ltd_400	Event	Magic	Event	0	{mag}{mag}					Uncommon	larcenou larcenous mist	Target a Character. Until the end of the turn, cancel target and all States on target. (Including States played later this turn.)	
Last Outpost	standard	last_outpost_ltd_400	Event	Dragons	Event	1	{dra}					Common	last outpost	All your characters gain Toughness: 1 until the end of the turn.	
Last Stand	standard	last_stand_ltd_400	Event	Dragons	Event	1	{dra}{dra}{dra}{dra}					Rare	last stand	All your characters gain +2 Fighting until the end of the turn if an opponent has more feng shui sites in play than you.	
Lily Pond	standard	lily_pond_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	4	Very Common	lily pond	Turn to switch the location of Lily Pond with any other feng shui site you control. This may change which site is targeted by an attack.	
Liquidators	standard	liquidators_ltd_400	Character	Ascended	Pledged Enforcers	3		{asc}	3			Very Common	liquidator pledged enforcer	+1 damage if you also control a Lodge character.	
Luis Camacho	standard	luis_camacho_ltd_400	Character	Unaligned	Vengeful Hood	4			2			Rare	luis camacho vengeful hood	Unique. Gains +1 Fighting for each Hood card in your smoked pile.	
Mad Dog McCroun	standard	mad_dog_mccroun_ltd_400	Character	Dragons	Big Bruiser	4	{dra}{dra}{dra}	{dra}	6			Rare	mad dog mccroun big bruiser	Unique. Toughness: 1. Guts.	
Marked for Death	standard	marked_for_death_ltd_400	State	Ascended	State	1	{asc}					Common	marked death	Play on any character. Flip a coin at the start of each of your turns. On a result of heads, subject character is smoked.	
Marsh	standard	marsh_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	8	Very Common	marsh	Takes no damage from any character that is the subject of a vehicle state.	
Masked Avenger	standard	masked_avenger_ltd_400	Character	Dragons	Vigilante Hero	3	{dra}	{dra}	4			Uncommon	masked avenger vigilante hero	Takes no damage from characters with a Fighting score of 1.	
Maverick Cop	standard	maverick_cop_ltd_400	Character	Dragons	Gun-Toting Hero	3	{dra}	{dra}	4			Uncommon	maverick cop gun toting hero	Takes no damage from Hood characters.	
Midnight Whisperer	standard	midnight_whisperer_ltd_400	Character	Architects of the Flesh	Abomination	1	{arc}	{arc}	1			Common	midnight whisperer abomination	Ambush.	
Might of the Elephant	standard	might_of_the_elephant_ltd_400	Character	Ascended	Lodge Enforcer	4		{asc}	X			Uncommon	might elephant lodge enforcer	X = the number of {asc} resources in your resource pool.	
Military Commandant	standard	military_commandant_ltd_400	Character	Ascended	Pledged Mastermind	2	{asc}{asc}	{asc}	1			Uncommon	military commandant pledged mastermind	Turn and maintain to give target character +2 Fighting.	
Mole Network	standard	mole_network_ltd_400	Event	Ascended	Event	0	{asc}					Common	mole network	Play during your Main Shot. Target an opponent who has completed at least one turn :: Steal 1 Power from target opponent.	
Monkey King	standard	monkey_king_ltd_400	Edge	Ascended	Edge	2	{asc}					Uncommon	monkey king	Turn Monkey King to return any {lot} card to its owner's hand.	
Monster Hunter	standard	monster_hunter_ltd_400	Character	Architects of the Flesh	Timewalker	3	{arc}	{arc}	3			Uncommon	monster hunter timewalker	Turn and maintain to control a demon or spirit.	
Mooks	standard	mooks_ltd_400	Character	Unaligned	Mercenary Hoods	1			1			Very Common	mook mercenary hood		
Mother of Corruption	standard	mother_of_corruption_ltd_400	Character	Eaters of the Lotus	Demon Queen	5	{lot}{lot}{lot}{lot}		13			Rare	mother corruption demon queen	Unique. Cannot be turned to attack. Cannot be healed.	
Motorcycle	standard	motorcycle_ltd_400	State	Unaligned	State	0						Common	motorcycle	Vehicle. Turn Motorcycle to change location of controlling character.	
Mountain Retreat	standard	mountain_retreat_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Very Common	mountain retreat	Once Mountain Retreat has been revealed, it can't be damaged by more than two characters in an attack. The defending player decides which two characters inflicting damage actually do so.	
Mourning Tree	standard	mourning_tree_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	8	Rare	mourning tree	Unique. Any player who attacks Mourning Tree may not declare any subsequent attacks this turn.	
Mr. X	standard	mr_x_ltd_400	Character	Ascended	Lodge Mastermind	3	{asc}{asc}	{asc}	1			Rare	mr x lodge mastermind	Unique. Turn and maintain to control a character with a play cost no greater than 3. It comes to your side unturned.	
Muckraking Journalist	standard	muckraking_journalist_ltd_400	Character	Ascended	Pledged Operative	2	{asc}	{asc}	1			Uncommon	muckraking journalist pledged operative	Turn and maintain to prevent target character from unturning normally.	
Mutoid	standard	mutoid_ltd_400	Character	Architects of the Flesh	Abomination	4	{arc}{arc}	{arc}	4			Uncommon	mutoid abomination	Guts. Mutoid's damage is increased by the number of damage counters on it.	
Mysterious Return	standard	mysterious_return_ltd_400	Event	Guiding Hand	Event	1	{han}{chi}					Common	mysterious return	Play during an attack against a card you control :: Return a Character to play at the target's location. That Character must intercept, and cannot be sacrificed or generate a voluntary effect. Smoke that Character at the end of the attack.	
Mysterious Stranger	standard	mysterious_stranger_ltd_400	Character	Unaligned	Netherworld Outcast	3			2			Uncommon	mysterious stranger netherworld outcast	The controller of a character who intercepts Mysterious Stranger loses all Power.	
Natural Order	standard	natural_order_ltd_400	Event	Guiding Hand	Event	1	{han}{chi}					Common	natural order	Cancel and smoke a {tek} card.	
Nerve Gas	standard	nerve_gas_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Common	nerve gas	Target character is smoked. Does not affect characters with {mag} or {tek} in their play costs.	
Netherworld Passageway	standard	netherworld_passageway_ltd_400	State	Unaligned	State	2						Common	netherworld passageway	Play on any site. All characters located in front of subject site gain Mobility. Subject site is considered to be a Netherworld site in addition to any other designators.	
Neutron Bomb	standard	neutron_bomb_ltd_400	Event	Architects of the Flesh	Event	3	{arc}{arc}{tek}					Uncommon	neutron bomb	All characters in play are smoked.	
Nine Cuts	standard	nine_cuts_ltd_400	Character	Unaligned	Mercenary Assassin	4			2			Rare	nine cut mercenary assassin	Unique. Assassinate.	
Nirmal Yadav	standard	nirmal_yadav_ltd_400	Character	Architects of the Flesh	Supersoldier	4	{arc}{arc}{arc}	{arc}{tek}	7			Rare	nirmal yadav super soldier	Unique. Toughness: 1 when attacking.	
Old Hermit	standard	old_hermit_ltd_400	Character	Dragons	Wily Sorcerer	3	{dra}	{dra}{chi}{mag}	2			Uncommon	old hermit wily sorcerer	Turn Old Hermit and pay 1 Power to unturn any non-character card.	
Old Master	standard	old_master_ltd_400	Character	Guiding Hand	Kung Fu Master	5	{han}{han}	{han}	5			Rare	old master kung fu	Turn and maintain to give all your {chi} characters +1 Fighting.	
One Hundred Names	standard	one_hundred_names_ltd_400	Character	Guiding Hand	Legion of Followers	3	{han}{han}	{han}	6			Uncommon	one hundred name legion follower	Cannot turn to attack.	
Onslaught of the Turtle	standard	onslaught_of_the_turtle_ltd_400	Event	Guiding Hand	Event	2	{han}					Uncommon	onslaught turtle	All {tek} cards are returned to their owners' hands.	
Operation Killdeer	standard	operation_killdeer_ltd_400	Event	Ascended	Event	0	{asc}					Common	operation killdeer	Target character inflicts no damage this turn.	
Orange Monk	standard	orange_monk_ltd_400	Character	Guiding Hand	Martial Artist	5	{han}	{han}{chi}	3			Uncommon	orange monk martial artist	Superleap. Orange Monk gains +1 Fighting for each State that is placed on him.	
Orbital Laser Strike	standard	orbital_laser_strike_ltd_400	Event	High Tech	Event	1	{tek}					Common	orbital laser strike	Target site takes damage equal to the number of {tek} resources in your pool.	
Oscar Balbuena	standard	oscar_balbuena_ltd_400	Character	Dragons	Karate Cop	5	{dra}{dra}{dra}	{dra}	7			Rare	oscar balbuena karate cop	Unique. Oscar Balbuena unturns whenever an attack is declared against you.	
Paper Trail	standard	paper_trail_ltd_400	Edge	Ascended	Edge	2	{asc}{asc}{asc}					Uncommon	paper trail	Gain 1 Power for each card an opponent discards. You cannot gain more than 2 Power a turn in this manner. If Paper Trail leaves play, all of your opponents gain 1 Power.	
Phillipe Benoit	standard	phillipe_benoit_ltd_400	Character	Ascended	Pledged Assassin	4	{asc}{asc}	{asc}	5			Rare	phillipe benoit pledged assassin	Unique. Stealth.	
Poison Needles	standard	poison_needles_ltd_400	State	Eaters of the Lotus	State	2	{lot}{lot}					Uncommon	poison needle	Play on any card. Subject's controller must pay 1 Power at the end of each of his or her turns or subject is smoked.	
Police State	standard	police_state_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Uncommon	police	Cancel and smoke a {dra} card.	
Police Station	standard	police_station_ltd_400	Site	Unaligned	Cop Site	1				0	10	Rare	police station cop	Turn and maintain Police Station :: Give target <Cop> Character +2 Fighting. Turn :: Inflict 2 non-combat damage on target <Hood> Character or <Hood> Site.	
Political Lock	standard	political_lock_ltd_400	Edge	Ascended	Edge	2	{asc}					Uncommon	political lock	No character can turn to change location while Political Lock is in play.	
Positive Chi	standard	positive_chi_ltd_400	Event	Guiding Hand	Event	1	{han}{han}					Uncommon	positive chi	Each player may secretly choose one card, except an Event or Feng Shui Site, in his or her smoked pile. Starting with the current player and proceeding clockwise, each player plays his or her chosen card at no cost.	
Power of the Great	standard	power_of_the_great_ltd_400	State	Guiding Hand	State	2	{han}{han}					Rare	power great	Play on any feng shui site you control. At the beginning of each of your turns, place one counter on Power of the Great for each Mastermind you control. The number of feng shui sites you need for victory is reduced by one for every four counters on Power of the Great.	
Probability Manipulator	standard	probability_manipulator_ltd_400	Edge	Architects of the Flesh	Edge	2	{arc}{arc}{tek}					Rare	probability manipulator	Unique. Turn and choose any number not written as a word on another card :: Raise or lower by one until the end of the turn that number. This cannot change a number to zero.	
Progress of the Mouse	standard	progress_of_the_mouse_ltd_400	Event	Guiding Hand	Event	1	{han}					Uncommon	progress mouse	Target an opponent; Characters and Sites cannot be played in response to this card :: Until the end of the turn, you gain Power equal to any Power spent by target opponent.	
Prototype X	standard	prototype_x_ltd_400	Character	Architects of the Flesh	Abomination	4	{arc}{arc}{arc}	{arc}	8			Rare	prototype x abomination	Unique. -1 Fighting for each {chi} Character in play.	
Proving Ground	standard	proving_ground_ltd_400	Site	Feng Shui Site	Feng Shui Site					0	6	Uncommon	proving ground	When Proving Ground is revealed, immediately turn it for no effect. If Proving Ground is face-up, turn :: Play a Character at -2 cost.	
PubOrd Officer	standard	pubord_officer_ltd_400	Character	Architects of the Flesh	Security Cop	1		{arc}	1			Very Common	pub ord officer security cop		
PubOrd Raid	standard	pubord_raid_ltd_400	Event	Architects of the Flesh	Event	0	{arc}					Common	pub ord raid	Play only during your turn. All characters at target location become turned.	
PubOrd Sniper	standard	pubord_sniper_ltd_400	Character	Architects of the Flesh	Cop	2	{arc}	{arc}	1			Common	pub ord sniper cop	Turn to do 1 point of damage to an attacking character.	
PubOrd Squad	standard	pubord_squad_ltd_400	Character	Architects of the Flesh	Buro Cops	3		{arc}	3			Very Common	pub ord squad buro cop		
Quai Li	standard	quai_li_ltd_400	Character	Guiding Hand	Spy	2	{han}{han}	{han}	1			Rare	quai li spy	Unique. Turn Quai Li to inflict 2 points of damage on any unrevealed site.	
Quan Lo	standard	quan_lo_ltd_400	Character	Guiding Hand	The Perfect Master	6	{han}{han}{han}{han}{han}	{han}{han}{chi}{chi}{chi}	6			Rare	quan lo perfect master	Unique. All {han} characters you control gain Superleap.	
Queen of the Ice Pagoda	standard	queen_of_the_ice_pagoda_ltd_400	Character	Four Monarchs	Mastermind	6		{mon}{mag}{mag}	10			Rare	queen ice pagoda mastermind	Unique. Identity: Pi Tui. Place one damage counter on Queen of the Ice Pagoda to smoke a State on any character you control. All Ice characters you control gain +1 Fighting.	
Really Big Gun	standard	really_big_gun_ltd_400	State	Unaligned	State	1						Common	really big gun	Weapon. Controlling character inflicts +2 damage.	
Realpolitik	standard	realpolitik_ltd_400	Event	Ascended	Event	1	{asc}					Common	realpolitik	Smoke target Edge or State.	
Redeemed Assassin	standard	redeemed_assassin_ltd_400	Character	Dragons	Heroic Killer	5	{dra}{dra}{dra}	{dra}	8			Rare	redeemed assassin heroic killer	You may play this card during an opponent’s Main Shot. This card has Toughness: 1 until the end of the turn in which it enters play.	
Reinvigoration Process	standard	reinvigoration_process_ltd_400	Edge	Architects of the Flesh	Edge	1	{arc}					Uncommon	reinvigoration process	Turn :: Play an <Abomination> Character from your smoked pile at normal cost.	
Return to the Center	standard	return_to_the_center_ltd_400	Event	Chi	Event	1	{chi}					Uncommon	return center	All States and non-damage tokens on target card are smoked.	
Righteous One	standard	righteous_one_ltd_400	Character	Dragons	Loyal Defender	2	{dra}	{dra}	1			Common	righteous one loyal defender	Gains Lethal if intercepting while unturned.	
Rigorous Discipline	standard	rigorous_discipline_ltd_400	Event	Guiding Hand	Event	0	{han}					Common	rigorous discipline	Target a Character :: Copy the printed rules text from any Character to target Character until the end of the turn.	
Ring Fighter	standard	ring_fighter_ltd_400	Character	Dragons	Martial Artist	3		{dra}	3			Very Common	ring fighter martial artist		
Roar of the Beast	standard	roar_of_the_beast_ltd_400	Event	Ascended	Event	4	{asc}{asc}{asc}{asc}					Rare	roar beast	Cancel and smoke target card.	
Robot Arm	standard	robot_arm_ltd_400	State	High Tech	State	2	{tek}					Uncommon	robot arm	Play on any character. Subject character gains +2 Fighting and Toughness: 1 against damage inflicted by characters.	
Robust Feng Shui	standard	robust_feng_shui_ltd_400	Event	Guiding Hand	Event	2	{han}{han}					Uncommon	robust	Target a card :: Redirect all damage from a single source inflicted on a Feng Shui Site to target.	
Sacred Ground	standard	sacred_ground_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	9	Very Common	sacred ground		
Sacred Heart Hospital	standard	sacred_heart_hospital_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Rare	sacred heart hospital	Unique. Turn Sacred Heart Hospital to heal target character.	
Safehouse	standard	safehouse_ltd_400	Edge	Unaligned	Edge	4						Rare	safehouse	Turn and maintain; no attacks can be declared against target character.	
Salvage	standard	salvage_ltd_400	Event	High Tech	Event	1	{tek}					Uncommon	salvage	Return any {tek} card in your smoked pile to your hand.	
Satellite Surveillance	standard	satellite_surveillance_ltd_400	Event	High Tech	Event	0	{tek}					Uncommon	satellite surveillance	You may reveal a number of sites up to the number of {tek} resouces in your pool.	
Scroll of Incantation	standard	scroll_of_incantation_ltd_400	Event	Magic	Event	1	{mag}{mag}					Uncommon	scroll incantation	Search your deck for an Event. Play this Event immediately or toast it. Reshuffle your deck.	
Seal of the Wheel	standard	seal_of_the_wheel_ltd_400	State	Ascended	State	2	{asc}{asc}					Rare	seal wheel	Play on a character you control. Place one counter on Seal of the Wheel at the beginning of each of your turns. The number of feng shui sites you need for victory is reduced by one for every two counters on Seal of the Wheel. You must still seize or burn your last site.	
Secret Headquarters	standard	secret_headquarters_ltd_400	Site	Unaligned	Site	3				2	10	Rare	secret headquarter	Limited. All sites you control take 2 points of damage if Secret Headquarters is smoked.	
Secret Laboratory	standard	secret_laboratory_ltd_400	Site	High Tech	Site	2		{tek}{tek}		1	5	Common	secret laboratory		
Security	standard	security_ltd_400	State	Ascended	State	1	{asc}					Common	security	Play on any site. Subject site gains +4 Body.	
Seed of the New Flesh	standard	seed_of_the_new_flesh_ltd_400	Edge	Architects of the Flesh	Edge	2	{arc}					Uncommon	seed new flesh	Each player must spend 1 Power at the start of each of his or her turns or one {chi} card of his or her choice that he or she controls is smoked.	
Shadow Creeper	standard	shadow_creeper_ltd_400	Character	Eaters of the Lotus	Eunuch Assassin	1	{lot}	{lot}	1			Common	shadow creeper eunuch assassin	Assassinate.	
Shadowfist	standard	shadowfist_ltd_400	State	Chi	State	3	{chi}{chi}{chi}{chi}					Rare	shadowfist	Play on any character. All damage inflicted on subject character by characters in combat is reduced to 0.	
Shadowy Horror	standard	shadowy_horror_ltd_400	Character	Eaters of the Lotus	Demon	3		{lot}	3			Very Common	shadowy horror demon	Regenerate.	
Shadowy Mentor	standard	shadowy_mentor_ltd_400	State	Ascended	State	4	{asc}					Common	shadowy mentor	Play on any Character. You take control of subject Character. Subject gains the designator <Pledged>.	
Shamanistic Lieutenant	standard	shamanistic_lieutenant_ltd_400	Character	Dragons	Magic Cop	3	{dra}{dra}{dra}	{dra}{mag}	4			Rare	shamanistic lieutenant magic cop	Any Demon or Abomination in combat with Shamanistic Lieutenant is toasted before it inflicts its damage.	
Shaolin Master	standard	shaolin_master_ltd_400	Character	Guiding Hand	Martial Arts Master	5	{han}{han}{han}	{han}{chi}	8			Uncommon	shaolin master martial art		
Shaolin Monk	standard	shaolin_monk_ltd_400	Character	Guiding Hand	Martial Artist	3		{han}{chi}	3			Very Common	shaolin monk martial artist	+1 damage if you also control a Shaolin Master.	
Shaolin Sanctuary	standard	shaolin_sanctuary_ltd_400	Site	Guiding Hand	Site	2		{han}		1	5	Common	shaolin sanctuary	Shaolin Sanctuary provides you with one {chi} resource for each Shaolin or Monk character you control.	
Shaolin Warrior	standard	shaolin_warrior_ltd_400	Character	Guiding Hand	Martial Artist	1	{han}	{han}{chi}	1			Common	shaolin warrior martial artist	Pay 1 Power :: give all <Shaolin> <Warrior> characters you control Superleap until the end of the turn.	
Shattering Fire	standard	shattering_fire_ltd_400	Event	Magic	Event	1	{mag}					Common	shattering fire	Target character takes damage equal to the number of {mag} resources in your pool.	
Shattering Jade	standard	shattering_jade_ltd_400	Event	Guiding Hand	Event	1	{han}					Uncommon	shattering jade	All Abominations in play are toasted.	
Shell of the Tortoise	standard	shell_of_the_tortoise_ltd_400	Character	Ascended	Lodge Mastermind	3	{asc}{asc}{asc}	{asc}	6			Rare	shell tortoise lodge mastermind	Cannot turn to attack. Turn to redirect damage done to any feng shui site from a single source to Shell of the Tortoise.	
Shifting Loyalties	standard	shifting_loyalties_ltd_400	Event	Eaters of the Lotus	Event	2	{lot}{lot}					Rare	shifting loyalty	You become the controller of all Mercenary and all Pledged characters in play. They come to your side unturned.	
Shifting Tao	standard	shifting_tao_ltd_400	Edge	Guiding Hand	Edge	1	{han}{han}					Uncommon	shifting tao	Whenever an opponent declares an attack against your side, you may remove one damage counter from cards you control for each character participating in the attack.	
Shih Ho Kuai	standard	shih_ho_kuai_ltd_400	Character	Guiding Hand	Martial Arts Master	3	{han}{han}{han}	{han}{chi}	X			Rare	shih ho kuai martial art master	Unique. X = the number of {chi} resources in your pool.	
Silver Band	standard	silver_band_ltd_400	Character	Dragons	Legion of Supporters	3	{dra}{dra}{dra}	{dra}	5			Uncommon	silver band legion supporter		
Silver Fist	standard	silver_fist_ltd_400	Character	Dragons	Cosmopolitan Hero	4	{dra}{dra}{dra}	{dra}	6			Rare	silver fist cosmopolitan hero	Independent.	
Sinister Priest	standard	sinister_priest_ltd_400	Character	Eaters of the Lotus	Macabre Sorcerer	1		{lot}{mag}	1			Very Common	sinister priest macabre sorcerer		
Snake Man	standard	snake_man_ltd_400	Character	Eaters of the Lotus	Demon	4	{lot}{lot}{mag}	{lot}	4			Rare	snake man demon	Snake Man heals at the end of each turn.	
Soul Maze	standard	soul_maze_ltd_400	Edge	Magic	Edge	1	{mag}{mag}					Rare	soul maze	When two Characters are about to enter combat, turn :: Swap, until the end of combat, the rules text of the Characters and the rules text of any States they are the subject of. (This counts as copying).	
Soul of the Shark	standard	soul_of_the_shark_ltd_400	Character	Ascended	Lodge Mastermind	3	{asc}	{asc}	2			Uncommon	soul shark lodge mastermind	Turn to change the subject of a State as the State is played. You must choose a legal subject with the same controller as the original subject or the State is played on its original subject.	
Speed Boat	standard	speed_boat_ltd_400	State	Unaligned	State	2						Common	speed boat	Vehicle. Controlling character gains Mobility and Tactics.	
Sphere of Defilement	standard	sphere_of_defilement_ltd_400	State	Eaters of the Lotus	State	2	{lot}					Uncommon	sphere defilement	Play on any site. Whenever subject site is turned, it and all other sites on its controlling player's side suffer 1 point of damage.	
Spirit Frenzy	standard	spirit_frenzy_ltd_400	Edge	Magic	Edge	2	{mag}{mag}					Rare	spirit frenzy	You may turn a {mag} character to do 1 point of damage to a character that has just been damaged.	
Sports Car	standard	sports_car_ltd_400	State	Unaligned	State	2						Common	sport car	Vehicle. Controlling character gains Toughness: 1 and Mobility.	
State of Emergency	standard	state_of_emergency_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Uncommon	state emergency	Limited. Draw a number of cards necessary to fill your hand to six cards.	
Sting of the Scorpion	standard	sting_of_the_scorpion_ltd_400	Character	Ascended	Lodge Assassin	5	{asc}{asc}{asc}	{asc}	4			Uncommon	sting scorpion lodge assassin	Assassinate.	
Stone Garden	standard	stone_garden_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Very Common	stone garden	Turn to remove one damage counter from target site.	
Strike Force	standard	strike_force_ltd_400	Character	Ascended	Commandos	6	{asc}{asc}{asc}	{asc}	7			Rare	strike force commando commandos	Tactics. Stealth.	
Student of the Bear	standard	student_of_the_bear_ltd_400	Character	Ascended	Pledged Martial Artist	1		{asc}	1			Very Common	student bear pledged martial artist		
Subterfuge	standard	subterfuge_ltd_400	Event	Ascended	Event	0	{asc}{asc}{asc}					Uncommon	subterfuge	For the duration of this turn, target player must pay an additional 1 Power to play any card. No characters or sites may be played in response to this card.	
Suicide Mission	standard	suicide_mission_ltd_400	Event	Ascended	Event	1	{asc}{asc}					Rare	suicide mission	Smoke any card in play. Target card's controller may immediately smoke one of your cards of his or her choice.	
Sun Chen	standard	sun_chen_ltd_400	Character	Guiding Hand	Legendary Archer	5	{han}{han}{han}	{han}	8			Rare	sun chen legendary archer	Unique. Superleap. You may not play States on Sun Chen, but your opponents may.	
Super Soldier	standard	super_soldier_ltd_400	Character	Architects of the Flesh	Fanatic Cop	4	{arc}{arc}	{arc}	5			Uncommon	super soldier fanatic cop	Guts.	
Superior Technology	standard	superior_technology_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Common	superior technology	All your characters inflict +1 damage until the end of the turn.	
Swat Team	standard	swat_team_ltd_400	Character	Ascended	Cop Pawns	2		{asc}	2			Very Common	swat team cop pawn		
Swiss Banker	standard	swiss_banker_ltd_400	Character	Ascended	Pledged Financier	2	{asc}	{asc}	1			Common	swiss banker pledged financier	Turn for 1 Power. Swiss Banker is smoked if you have no Power in your pool.	
Sword of Biting	standard	sword_of_biting_ltd_400	State	Eaters of the Lotus	State	1	{lot}					Common	sword biting	Weapon. If subject character is smoked in combat, Sword of Biting inflicts 4 damage on each character subject was in combat with. Sword of Biting then goes to the smoked pile.	
Swordsman	standard	swordsman_ltd_400	Character	Guiding Hand	Foot Soldier	1		{han}	1			Very Common	sword man foot soldier		
Tactical Team	standard	tactical_team_ltd_400	Character	Architects of the Flesh	Buro Cops	4	{arc}{arc}{arc}	{arc}	6			Rare	tactical team buro cop	Can be played during an opponent's main shot.	
Tatsuya Yanai	standard	tatsuya_yanai_ltd_400	Character	Ascended	Lodge Mastermind	3	{asc}	{asc}	1			Rare	tatsuya yanai lodge mastermind	Unique. Turn Tatsuya Yanai, except during an attack, to switch the locations of any two sites belonging to a single controller.	
Test Subjects	standard	test_subjects_ltd_400	Character	Architects of the Flesh	Abominations	1		{arc}{tek}	1			Very Common	test subject abomination		
The Crucible	standard	the_crucible_ltd_400	Event	Dragons	Event	1	{dra}{dra}					Rare	crucible	All Demons in play are toasted.	
The Demon Within	standard	the_demon_within_ltd_400	State	Eaters of the Lotus	State	2	{lot}{mag}					Common	demon within	Play on any character. Subject character's Fighting score is increased by 2. Character is now a Demon. If this card is played on a character that is already a Demon, that character is smoked.	
The General	standard	the_general_ltd_400	Character	Guiding Hand	Military Mastermind	4	{han}{han}	{han}	3			Uncommon	general military mastermind	Tactics. If The General participates in an attack, all attacking characters gain Tactics for the duration of the attack.	
The Hanging Coffins	standard	hanging_coffins_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Rare	hanging coffin	Unique. Turn to give target character Tactics until end of the turn.	
The Hungry	standard	the_hungry_ltd_400	Edge	Magic	Edge	1	{mag}{mag}					Uncommon	hungry	When you burn a Site for victory, you gain X Power. X= the number of players in the game, to a maximum of 3. When The Hungry leaves play, inflict 2 non-combat damage on all Sites and Characters you control.	
The Pledged	standard	the_pledged_ltd_400	Character	Ascended	Loyal Initiates	1		{asc}	1			Very Common	pledged loyal initiate		
The Rackets	standard	the_rackets_ltd_400	Edge	Unaligned	Hood Edge	3						Uncommon	racket hood	Comes into play turned. Turn during your turn to take 1 Power from target player's pool and add it to your own.	
The Reconstructed	standard	the_reconstructed_ltd_400	Character	Architects of the Flesh	Abomination	3	{arc}{arc}{arc}	{arc}	5			Uncommon	reconstructed abomination		
The Red Lantern Tavern	standard	the_red_lantern_tavern_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	7	Rare	red lantern tavern	Unique. Turn to give target character Assassinate against turned characters until the end of the turn.	
The Unspoken Name	standard	the_unspoken_name_ltd_400	Character	Ascended	Lodge Chairperson	3	{asc}{asc}{asc}{asc}{asc}	{asc}{asc}	6			Rare	unspoken name lodge chairperson	Unique. Cannot turn to attack. Turn to give Stealth until the end of the turn to any number of characters whose combined play cost does not exceed 7.	
Theft of Fortune	standard	theft_of_fortune_ltd_400	State	Eaters of the Lotus	State	1	{lot}					Rare	theft fortune	Play on any Edge. At the beginning of each of your turns, you may inflict 1 point of damage on any card that subject Edge's controller also controls.	
Thing with a 1000 Tongues	standard	thing_with_a_1000_tongues_ltd_400	Character	Eaters of the Lotus	Disgusting Demon	6	{lot}{mag}{mag}{mag}	{lot}	9			Rare	thing 1000 tongue disgusting demon	Unique. Sacrifice a character to give Thing With a 1000 Tongues Toughness: 3 until end of turn.	
Thorns of the Lotus	standard	thorns_of_the_lotus_ltd_400	Character	Eaters of the Lotus	Fanatical Archers	2		{lot}	2			Very Common	thorn lotus fanatical archer		
